X,Y
3.480910394,-0.01451073
3.453209154218291,-0.04146210506530632
3.428277766980341,-0.07100379454322792
3.408526970293123,-0.10417521082284169
3.399369176,-0.14139772252699123
3.399369176,-0.1790247064515613
3.399369176,-0.21693892927262642
3.399369176,-0.2551085358932596
3.399369176,-0.293501671216534
3.399369176,-0.3320864801455225
3.399369176,-0.3708311075832983
3.399369176,-0.40970369843293425
3.399369176,-0.44867239759750366
3.399369176,-0.4877053499800795
3.399369176,-0.5267707004837345
3.399369176,-0.5658365940115422
3.399369176,-0.6048711754665753
3.399369176,-0.6438425897519071
3.399369176,-0.6827189817706105
3.399369176,-0.7214684964257586
3.3998640048915636,-0.7599436850090469
3.415654406243374,-0.7955658514440883
3.438895225119866,-0.8263623260518215
3.4682361857946766,-0.8517243981122047
3.5002652711828106,-0.8733578752531592
3.534102004802132,-0.892118223379199
3.56951441873834,-0.9074701138586203
3.6056278375012587,-0.921390180104372
3.6421424271679883,-0.9339025547474814
3.679386092536943,-0.9443736487826565
3.7165351627110885,-0.9551156992442422
3.753530872694704,-0.9663061660524095
3.7901170631992733,-0.9787509750686684
3.826554249841863,-0.991701339297474
3.863306426753602,-1.0038832772571378
3.8990850328148303,-1.0182424044361542
3.9336434019166138,-1.0356857295601833
3.9675304285866417,-1.0543141038028105
4.000721067205806,-1.0741872901750702
4.033022244074002,-1.0953563056025932
4.064544598162745,-1.1177988414570175
4.095632467950879,-1.1408178483101061
4.125625888284785,-1.1651489547545988
4.153883287380567,-1.191559734953908
4.182311274738556,-1.2177697629239101
4.208063651470084,-1.2465798551599556
4.232335031425212,-1.2766728966229721
4.255566157306547,-1.3075989670365258
4.278464546361009,-1.3388137608836186
4.300813380218171,-1.3704373393306015
4.320287001834353,-1.4035864079886575
4.337853802078042,-1.4381059500679214
4.354016895006696,-1.4733580988392943
4.368871206639375,-1.5090244336562755
4.382108620206585,-1.5453588726663232
4.3940737759484305,-1.582148436724973
4.403565570894196,-1.619582660583522
4.412455383599126,-1.6572538469133633
4.421350130517413,-1.6948781305651113
4.426221259483887,-1.733221399139324
4.428043011,-1.771844085965267
4.428043011,-1.8105120206128005
4.4280393881409115,-1.8491701355331898
4.425868024687281,-1.8877884038001551
4.421640890202134,-1.9262236238292685
4.415584266093061,-1.9643547034952766
4.407437411744789,-2.0022440954756853
4.3987319040717905,-2.039922806864256
4.389045755786076,-2.0774878877532217
4.377663751321073,-2.1143132603259
