X,Y
2.85321,-0.0642
2.822805356155486,-0.1242092524698926
2.802798592357266,-0.1856711028808751
2.800006306167306,-0.24872384415477114
2.800001607939984,-0.3136253485441355
2.8000000008497823,-0.37883351203685917
2.8,-0.4437027831215691
2.8,-0.508506777984167
2.801129450493842,-0.5738623501349618
2.811100245400404,-0.6427303115903116
2.828102850611464,-0.7011606274876789
2.866401419465982,-0.7434848158747398
2.9294814005613716,-0.7775036737269096
2.990436991092647,-0.8022921998760584
3.0533320710396907,-0.8195753487834578
3.1155793998689427,-0.838283532163269
3.174383674299449,-0.8648795496524831
3.231156530417641,-0.897151256694784
3.284766928806936,-0.932762201680157
3.335890300618933,-0.9731306514470651
3.3834892754897754,-1.0172881586034506
3.4272792964333094,-1.0646572414338888
3.467763040851315,-1.1158822359343223
3.503254932185082,-1.1695812939285837
3.535299244803631,-1.226279294134651
3.562478325694588,-1.2852894769463377
3.5845035409762707,-1.345941920279884
3.6031860354821816,-1.4085590354026953
3.6139276839385595,-1.472003540601075
3.6204071301371643,-1.5364574042526917
3.6240557360421106,-1.601350266467421
3.6222256273741507,-1.6659428950961237
3.613511058277597,-1.7304989043980537
3.601819464680336,-1.7939253776785002
3.5843310575549143,-1.8563281465007742
3.5609297129937674,-1.917245007440601
3.53434139657432,-1.9758310106796912
3.5020919823894134,-2.0325616928750088
3.466040995483411,-2.086238997861767
3.4258974895845746,-2.1370668260948453
3.381444193762168,-2.184794415815506
3.334064340287237,-2.2282978218416964
3.2828224520572054,-2.2686810700407536
3.228829225346439,-2.304371550652137
3.1722869307138835,-2.3358513106438386
3.11311755157321,-2.3633393919989563
3.052447953134385,-2.3847896651208105
2.9898515120267914,-2.403520421788266
2.9262004517959084,-2.4153487088262464
2.8619116767709847,-2.419899516129684
2.796940326687658,-2.422766024354756
2.7323608171514517,-2.422652652815858
2.6678928232824446,-2.414188865416775
2.6043046933848237,-2.4007091522416313
2.5421463849955708,-2.3839465931720327
2.4812156264468164,-2.3604848867325665
2.4225754517614564,-2.3336540748212253
2.366777100140897,-2.3010751454605787
2.3120230941061326,-2.265802641281057
2.256713534395047,-2.232083790599305
2.2014142614311214,-2.198414617368824
2.146114915095541,-2.1647455748049524
2.0907999033516673,-2.1311026170464524
2.035485150045416,-2.097459234343223
1.9801702258824918,-2.0638161325692037
1.9248552278496156,-2.0301731522489326
1.8695404778130291,-1.99652976419952
1.8142263831270748,-1.9628852986319998
1.758912296398342,-1.9292408200033409
1.7035971038660431,-1.89559815957201
1.6482808105053566,-1.8619573090309771
1.5929649405329198,-1.8283157624009012
1.5376505876749218,-1.7946717213526806
1.4823366923931682,-1.7610269279193937
1.4270216866450345,-1.7273839603733248
1.371705434851524,-1.6937430414920474
1.3163894597230505,-1.6601016677481235
1.261074985843042,-1.6264578256924505
1.2057611156898547,-1.5928129909406767
1.150446295178142,-1.5591697188325147
1.0951303553224832,-1.525528287096855
1.0398141378121721,-1.491887311850861
0.984498003182823,-1.4582462003409786
0.9291818610057252,-1.4246051012402858
0.8738664970211044,-1.3909627227107073
0.8185522748068992,-1.3573184668586953
0.7632382725990345,-1.3236738492385844
0.7079203546068037,-1.2900356536011177
0.6526001439839707,-1.2564012176953696
0.5973077090493961,-1.2227190738338578
0.5422838994862483,-1.1885422138819965
0.4870040193963771,-1.1548453072328326
0.4309501424879591,-1.1222134394819077
0.37432494340593464,-1.090068815045247
0.3159872541593511,-1.0630586968366238
0.2551544140344777,-1.0402286598417154
0.19263767831130446,-1.0219681503788463
0.1293943203629485,-1.0112696437607656
0.06520365197973672,-1.0033662461422341
1.666960840196463e-17,-1.0
