X,Y
2.85321,-0.0642
2.8478823535766735,-0.0793547506248487
2.8425547071533472,-0.09450950124969743
2.8372270607300214,-0.10966425187454613
2.831899414306695,-0.12481900249939484
2.826571767883369,-0.13997375312424357
2.8212441214600426,-0.15512850374909226
2.8159164750367167,-0.17028325437394098
2.8105888286133904,-0.1854380049987897
2.805261182190064,-0.20059275562363843
2.80000998601254,-0.21576055530118307
2.8000090114360954,-0.23182449883829542
2.8000080368596505,-0.24788844237540775
2.800007062283206,-0.26395238591252007
2.800006087706761,-0.2800163294496324
2.8000051131303167,-0.2960802729867448
2.800004138553872,-0.3121442165238571
2.8000031639774274,-0.3282081600609694
2.800002189400983,-0.3442721035980818
2.800001214824538,-0.36033604713519407
2.8000002402480937,-0.37639999067230645
2.8,-0.3924639342316941
2.8,-0.4085278777983696
2.8,-0.424591821365045
2.8,-0.4406557649317204
2.8,-0.4567197084983958
2.8,-0.4727836520650712
2.8,-0.4888475956317467
2.8,-0.504911539198422
2.8,-0.5209754827650975
2.8,-0.5370394263317729
2.801442533004233,-0.5529709491770475
2.804367143248367,-0.5687664212444862
2.8072917534925015,-0.5845618933119249
2.8102163637366355,-0.6003573653793636
2.81314097398077,-0.6161528374468024
2.816065584224904,-0.6319483095142412
2.8189901944690385,-0.6477437815816799
2.8219148047131726,-0.6635392536491186
2.824839414957307,-0.6793347257165574
2.8277640252014415,-0.6951301977839961
2.8349205596092446,-0.7081148247334915
2.8483460662992868,-0.7169355986807692
2.8617715729893285,-0.7257563726280467
2.8751970796793707,-0.7345771465753242
2.888622586369413,-0.7433979205226018
2.9020480930594545,-0.7522186944698794
2.9154735997494967,-0.761039468417157
2.9288991064395384,-0.7698602423644345
2.9423246131295806,-0.778681016311712
2.9557501198196228,-0.7875017902589896
2.970141369767386,-0.7942642585151695
2.985506199952191,-0.798951717987575
3.0008710301369956,-0.8036391774599807
3.0162358603218005,-0.8083266369323864
3.031600690506605,-0.8130140964047919
3.0469655206914097,-0.8177015558771976
3.0623303508762145,-0.8223890153496032
3.0776951810610194,-0.8270764748220089
3.093060011245824,-0.8317639342944145
3.1084248414306286,-0.8364513937668202
3.1234689093366903,-0.8419035023539319
3.137579574180242,-0.8495807037050938
3.151690239023794,-0.8572579050562554
3.1658009038673462,-0.8649351064074172
3.179911568710898,-0.872612307758579
3.19402223355445,-0.8802895091097407
3.2081328983980018,-0.8879667104609025
3.2222435632415536,-0.8956439118120643
3.236354228085106,-0.9033211131632262
3.2504648929286577,-0.9109983145143878
3.264553099390278,-0.9187084694074534
3.2768586450620694,-0.929034350901679
3.2891641907338602,-0.9393602323959046
3.3014697364056516,-0.9496861138901302
3.313775282077443,-0.9600119953843559
3.326080827749234,-0.9703378768785814
3.3383863734210255,-0.9806637583728071
3.350691919092817,-0.9909896398670328
3.362997464764608,-1.0013155213612586
3.3753030104363995,-1.011641402855484
3.387608556108191,-1.0219672843497096
3.3981505155076017,-1.0340125194639005
3.4081605610963637,-1.0465763274146869
3.418170606685125,-1.0591401353654732
3.428180652273887,-1.0717039433162596
3.4381906978626486,-1.084267751267046
3.4482007434514106,-1.0968315592178326
3.4582107890401725,-1.109395367168619
3.468220834628934,-1.1219591751194053
3.478230880217696,-1.1345229830701917
3.4882409258064575,-1.1470867910209783
3.4968375949146795,-1.1605621037496734
3.5041532889369535,-1.174863533883957
3.511468982959228,-1.1891649640182405
3.5187846769815025,-1.2034663941525239
3.526100371003777,-1.2177678242868073
3.5334160650260515,-1.232069254421091
3.540731759048326,-1.2463706845553744
3.5480474530706005,-1.2606721146896578
3.5553631470928746,-1.2749735448239412
3.562678841115149,-1.2892749749582246
3.5691564358015326,-1.30390429608093
3.5734878643371926,-1.3193732653340444
3.577819292872853,-1.334842234587159
3.582150721408513,-1.3503112038402734
3.586482149944173,-1.365780173093388
3.5908135784798327,-1.3812491423465025
3.595145007015493,-1.3967181115996172
3.599476435551153,-1.4121870808527317
3.603807864086813,-1.4276560501058462
3.608139292622473,-1.4431250193589606
3.6123535052992333,-1.45861447582491
3.613525971306448,-1.4746355746129225
3.614698437313663,-1.490656673400935
3.615870903320878,-1.5066777721889477
3.617043369328093,-1.5226988709769604
3.6182158353353073,-1.538719969764973
3.6193883013425223,-1.5547410685529854
3.6205607673497373,-1.570762167340998
3.6217332333569523,-1.5867832661290104
3.622905699364167,-1.6028043649170232
3.624078165371382,-1.6188254637050357
3.6227082588766786,-1.6347782934403745
3.620677689391288,-1.6507133827240386
3.6186471199058983,-1.6666484720077022
3.6166165504205083,-1.682583561291366
3.6145859809351184,-1.6985186505750298
3.6125554114497285,-1.7144537398586934
3.6105248419643385,-1.7303888291423573
3.6084942724789486,-1.7463239184260209
3.6064637029935587,-1.7622590077096847
3.6044331335081687,-1.7781940969933483
3.6006829702587972,-1.7937324878842347
3.595527609111437,-1.8089467093350227
3.5903722479640767,-1.8241609307858109
3.5852168868167165,-1.8393751522365989
3.5800615256693558,-1.8545893736873869
3.5749061645219955,-1.8698035951381753
3.569750803374635,-1.8850178165889633
3.5645954422272745,-1.9002320380397515
3.5594400810799143,-1.9154462594905395
3.5542847199325536,-1.9306604809413275
3.548235041290265,-1.945468221981304
3.540162807152646,-1.9593566819009924
3.532090573015027,-1.973245141820681
3.5240183388774082,-1.9871336017403693
3.5159461047397893,-2.001022061660058
3.507873870602171,-2.014910521579746
3.499801636464552,-2.0287989814994347
3.491729402326933,-2.042687441419123
3.483657168189314,-2.0565759013388116
3.475584934051695,-2.0704643612585
3.4673494431157277,-2.0842346679079085
3.456679442611817,-2.096243055483261
3.4460094421079064,-2.1082514430586135
3.4353394416039955,-2.1202598306339664
3.424669441100085,-2.132268218209319
3.4139994405961747,-2.1442766057846714
3.4033294400922642,-2.156284993360024
3.392659439588354,-2.1682933809353764
3.381989439084443,-2.180301768510729
3.3713194385805325,-2.1923101560860814
3.360649438076622,-2.204318543661434
3.3482005720682424,-2.2143959650701954
3.3353590298601263,-2.224047134772905
3.32251748765201,-2.2336983044756145
3.3096759454438933,-2.243349474178324
3.296834403235777,-2.253000643881033
3.2839928610276603,-2.2626518135837426
3.271151318819544,-2.272302983286452
3.2583097766114273,-2.281954152989161
3.245468234403311,-2.2916053226918707
3.2326266921951943,-2.30125649239458
3.2188289157915952,-2.309328794697569
3.204326823097577,-2.3162381789253734
3.1898247304035587,-2.323147563153178
3.1753226377095403,-2.330056947380982
3.160820545015522,-2.3369663316087865
3.1463184523215038,-2.343875715836591
3.1318163596274853,-2.350785100064395
3.117314266933467,-2.3576944842921996
3.1028121742394483,-2.364603868520004
3.0883100815454303,-2.3715132527478087
3.0734484916213263,-2.3774211764733724
3.0578629720621238,-2.381312431153171
3.0422774525029213,-2.3852036858329693
3.026691932943719,-2.3890949405127677
3.0111064133845167,-2.3929861951925657
2.995520893825314,-2.396877449872364
2.979935374266112,-2.4007687045521626
2.9643498547069096,-2.404659959231961
2.948764335147707,-2.408551213911759
2.933178815588504,-2.4124424685915575
2.91755246349624,-2.4160536378088553
2.901504683163312,-2.416774074689791
2.885456902830384,-2.4174945115707267
2.8694091224974554,-2.4182149484516624
2.853361342164527,-2.4189353853325977
2.837313561831599,-2.4196558222135334
2.8212657814986706,-2.420376259094469
2.805218001165742,-2.4210966959754048
2.789170220832814,-2.4218171328563405
2.7731224404998858,-2.422537569737276
2.7570746601669573,-2.423258006618212
2.74117595366388,-2.4212750509447605
2.72530468649143,-2.4187944943027877
2.7094334193189797,-2.4163139376608145
2.6935621521465296,-2.4138333810188417
2.6776908849740795,-2.411352824376869
2.661819617801629,-2.4088722677348957
2.6459483506291783,-2.406391711092923
2.630077083456728,-2.4039111544509497
2.614205816284278,-2.401430597808977
2.598334549111828,-2.398950041167004
2.5829443528967078,-2.3946184609399923
2.5678736971761382,-2.3890573801938246
2.5528030414555687,-2.383496299447657
2.537732385734999,-2.3779352187014893
2.5226617300144296,-2.372374137955321
2.50759107429386,-2.3668130572091535
2.4925204185732905,-2.361251976462986
2.4774497628527214,-2.355690895716818
2.462379107132152,-2.3501298149706504
2.4473084514115824,-2.3445687342244828
2.4327015964917433,-2.3380407879239242
2.4189320421047626,-2.32976735726323
2.405162487717782,-2.321493926602536
2.3913929333308013,-2.3132204959418416
2.3776233789438206,-2.3049470652811475
2.36385382455684,-2.2966736346204533
2.350084270169859,-2.288400203959759
2.3363147157828785,-2.280126773299065
2.322545161395898,-2.2718533426383707
2.308775607008917,-2.2635799119776765
2.2950104321193927,-2.2552992365226108
2.281285416928975,-2.2469521267871317
2.2675604017385567,-2.2386050170516523
2.253835386548139,-2.2302579073161732
2.240110371357721,-2.2219107975806938
2.2263853561673033,-2.2135636878452147
2.2126603409768855,-2.2052165781097353
2.1989353257864677,-2.1968694683742562
2.18521031059605,-2.1885223586387768
2.171485295405632,-2.1801752489032977
2.1577602802152143,-2.1718281391678183
2.144035486043982,-2.1634806660270347
2.1303107340693073,-2.1551331235056095
2.1165859820946324,-2.1467855809841847
2.1028612301199576,-2.13843803846276
2.0891364781452832,-2.130090495941335
2.0754117261706084,-2.1217429534199104
2.0616869741959336,-2.1133954108984856
2.0479622222212592,-2.105047868377061
2.0342374702465844,-2.096700325855636
2.0205127182719096,-2.0883527833342113
2.006787966297235,-2.0800052408127865
1.9930632143225604,-2.0716576982913617
1.9793384623478856,-2.063310155769937
1.9656137103732108,-2.054962613248512
1.9518889583985362,-2.0466150707270874
1.9381642064238613,-2.0382675282056626
1.9244394544491867,-2.029919985684238
1.910714702474512,-2.021572443162813
1.896989950499837,-2.0132249006413883
1.8832651985251625,-2.0048773581199635
1.8695405013970958,-1.9965297254236314
1.8558159189791348,-1.9881819041290705
1.8420913365611737,-1.9798340828345093
1.8283667541432127,-1.9714862615399484
1.8146421717252517,-1.9631384402453875
1.8009175893072906,-1.9547906189508264
1.7871930068893296,-1.9464427976562655
1.7734684244713685,-1.9380949763617046
1.7597438420534075,-1.9297471550671434
1.7460192596354456,-1.921399333772582
1.732294649300911,-1.9130515583781036
1.7185696341104932,-1.9047044486426243
1.7048446189200754,-1.8963573389071453
1.6911196037296576,-1.888010229171666
1.6773945885392398,-1.8796631194361868
1.663669573348822,-1.8713160097007075
1.6499445581584042,-1.8629688999652283
1.6362195429679864,-1.8546217902297493
1.6224945277775686,-1.84627468049427
1.6087695125871508,-1.8379275707587908
1.595044497396733,-1.8295804610233115
1.5813198309627567,-1.821232777866836
1.5675952485447957,-1.8128849565722749
1.5538706661268347,-1.804537135277714
1.5401460837088736,-1.796189313983153
1.5264215012909124,-1.787841492688592
1.5126969188729513,-1.779493671394031
1.4989723364549903,-1.77114585009947
1.485247754037029,-1.762798028804909
1.471523171619068,-1.7544502075103479
1.457798589201107,-1.746102386215787
1.4440737700992872,-1.7377549540738777
1.4303487549088694,-1.7294078443383984
1.4166237397184516,-1.7210607346029192
1.4028987245280338,-1.71271362486744
1.3891737093376162,-1.7043665151319607
1.3754486941471984,-1.6960194053964814
1.3617236789567806,-1.6876722956610022
1.3479986637663628,-1.679325185925523
1.334273648575945,-1.6709780761900437
1.3205486333855272,-1.6626309664545644
1.3068237429463792,-1.6542836516046016
1.2930991605284181,-1.6459358303100406
1.279374578110457,-1.6375880090154797
1.265649995692496,-1.6292401877209188
1.2519254132745343,-1.6208923664263573
1.2382008308565733,-1.6125445451317963
1.2244762484386122,-1.6041967238372354
1.2107516660206512,-1.5958489025426745
1.19702708360269,-1.5875010812481134
1.1833025011847291,-1.5791532599535525
1.169577906088081,-1.5708054595051306
1.1558528908976633,-1.5624583497696514
1.1421278757072455,-1.5541112400341721
1.1284028605168277,-1.5457641302986929
1.11467784532641,-1.5374170205632136
1.100952830135992,-1.5290699108277344
1.0872278149455743,-1.520722801092255
1.0735027997551565,-1.5123756913567759
1.0597777845647387,-1.5040285816212968
1.046052769374321,-1.4956814718858176
1.0323277541839033,-1.4873343621503383
1.0186027389934855,-1.478987252414859
1.0048777238030677,-1.4706401426793798
0.9911527086126498,-1.4622930329439006
0.977427693422232,-1.4539459232084213
0.9637026782318143,-1.4455988134729423
0.9499776630413965,-1.437251703737463
0.9362526478509787,-1.4289045940019838
0.9225276326605609,-1.4205574842665045
0.9088026174701431,-1.4122103745310253
0.8950776022797253,-1.4038632647955462
0.8813528086752735,-1.3955157907311821
0.8676282262573125,-1.3871679694366212
0.8539036438393515,-1.37882014814206
0.8401790614213905,-1.3704723268474992
0.8264544790034295,-1.3621245055529383
0.8127298965854685,-1.3537766842583772
0.7990053141675074,-1.3454288629638163
0.7852807317495464,-1.3370810416692553
0.7715561493315853,-1.3287332203746942
0.7578315669136243,-1.3203853990801333
0.7441069415892134,-1.3120376483293155
0.7303821896145387,-1.3036901058078907
0.716657437639864,-1.295342563286466
0.7029326856651893,-1.2869950207650411
0.6892079336905145,-1.2786474782436164
0.6754831817158398,-1.2702999357221916
0.661758429741165,-1.2619523932007668
0.6480336777664903,-1.253604850679342
0.6343089257918155,-1.2452573081579172
0.6205841738171408,-1.2369097656364925
0.6068594218424661,-1.2285622231150677
0.5931458175297635,-1.2201963796230182
0.5794322698902592,-1.2118304430913214
0.5657187222507549,-1.2034645065596248
0.5520051746112506,-1.195098570027928
0.5382916269717464,-1.1867326334962311
0.5245780793322421,-1.1783666969645346
0.5108645316927378,-1.1700007604328377
0.4971509840532335,-1.161634823901141
0.4834374364137292,-1.1532688873694443
0.46972388877422494,-1.1449029508377475
0.45567967437749646,-1.1371151523071104
0.4415158022147225,-1.1295365635024628
0.42735193005194855,-1.121957974697815
0.4131880578891746,-1.1143793858931674
0.3990241857264007,-1.1068007970885199
0.3848603135636267,-1.099222208283872
0.3706964414008528,-1.0916436194792245
0.35653256923807886,-1.084065030674577
0.34236869707530493,-1.0764864418699294
0.328204824912531,-1.0689078530652816
0.31346614024829644,-1.0627058555913191
0.2981187363416513,-1.057961651101668
0.2827713324350062,-1.053217446612017
0.26742392852836105,-1.0484732421223657
0.252076524621716,-1.0437290376327146
0.23672912071507085,-1.0389848331430636
0.2213817168084249,-1.034240628653412
0.20603431290177976,-1.029496424163761
0.19068690899513466,-1.02475221967411
0.17533950508848956,-1.0200080151844586
0.15983834105431582,-1.0160228905113093
0.14385450694888424,-1.0144206014601784
0.12787067284345266,-1.0128183124090475
0.11188683873802108,-1.0112160233579164
0.0959030046325895,-1.0096137343067855
0.07991917052715791,-1.0080114452556546
0.06393533642172633,-1.0064091562045236
0.04795150231629475,-1.0048068671533927
0.031967668210863165,-1.0032045781022618
0.015983834105431582,-1.001602289051131
0.0,-1.0
